@RELATION PBDNN

@ATTRIBUTE NN-5	numeric
@ATTRIBUTE NN-4	numeric
@ATTRIBUTE NN-3	numeric
@ATTRIBUTE NN-2	numeric
@ATTRIBUTE NN-1	numeric
@ATTRIBUTE NN0	numeric
@ATTRIBUTE NN1	numeric
@ATTRIBUTE NN5	numeric
@ATTRIBUTE NN6	numeric
@ATTRIBUTE NN7	numeric
@ATTRIBUTE NN8	numeric
@ATTRIBUTE NN9	numeric
@ATTRIBUTE NN10	numeric
@ATTRIBUTE class	numeric

@DATA
-1.300000000, -1.280000000, -0.580000000, -1.440000000, -1.280000000, -1.300000000, -5.140000000, -1.840000000, -1.280000000, -1.300000000, -2.170000000, -1.840000000, -1.840000000, 1254.937500000
-1.000000000, -1.440000000, -1.840000000, -1.280000000, -1.450000000, -2.240000000, -4.890000000, -1.840000000, -1.840000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, 1635.942708333
-1.840000000, -1.450000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -5.190000000, -0.880000000, -0.580000000, -0.880000000, -0.580000000, -1.000000000, -0.880000000, 1961.765625000
-2.240000000, -1.450000000, -1.280000000, -1.840000000, -1.440000000, -1.300000000, -8.090000000, -2.170000000, -1.840000000, -2.240000000, -1.840000000, -1.450000000, -1.000000000, 289.536458333
-1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, -4.600000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, -2.170000000, 1596.244791667
-1.000000000, -1.280000000, -1.840000000, -2.240000000, -1.450000000, -1.000000000, -4.180000000, -1.450000000, -2.240000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, 2973.895833333
-1.280000000, -2.240000000, -2.170000000, -1.300000000, -1.440000000, -1.280000000, -3.580000000, -1.000000000, -1.000000000, -1.440000000, -2.170000000, -1.300000000, -1.000000000, 5105.723958333
-1.000000000, -0.880000000, -1.300000000, -2.170000000, -1.440000000, -1.450000000, -3.760000000, -0.880000000, -0.580000000, -1.000000000, -0.880000000, -1.000000000, -0.580000000, 3716.125000000
-1.840000000, -1.440000000, -1.450000000, -2.240000000, -2.170000000, -2.240000000, -5.160000000, -1.840000000, -2.170000000, -1.300000000, -1.280000000, -1.840000000, -1.840000000, 744.864583333
-1.300000000, -1.000000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, -8.090000000, -2.170000000, -2.240000000, -1.280000000, -1.450000000, -1.300000000, -0.880000000, 278.869791667
-1.440000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, -6.990000000, -0.580000000, -1.000000000, -0.880000000, -1.300000000, -1.450000000, -1.000000000, 1716.671875000
-2.170000000, -1.300000000, -1.000000000, -1.000000000, -1.280000000, -1.840000000, -5.520000000, -0.580000000, -1.280000000, -2.240000000, -2.170000000, -1.440000000, -1.000000000, 1969.880208333
-2.240000000, -2.170000000, -1.840000000, -1.440000000, -1.450000000, -2.240000000, -6.990000000, -1.280000000, -1.300000000, -1.840000000, -2.170000000, -1.300000000, -1.280000000, 514.755208333
-0.880000000, -0.580000000, -1.280000000, -1.440000000, -1.000000000, -1.450000000, -5.870000000, -1.450000000, -0.880000000, -1.000000000, -1.450000000, -2.240000000, -1.280000000, 1950.250000000
-1.450000000, -1.440000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, -6.260000000, -1.840000000, -2.240000000, -2.170000000, -2.240000000, -1.450000000, -1.440000000, 468.973958333
-1.450000000, -2.240000000, -1.450000000, -0.880000000, -1.300000000, -1.450000000, -4.770000000, -0.580000000, -1.280000000, -2.240000000, -1.450000000, -1.440000000, -1.840000000, 3317.567708333
-2.240000000, -2.170000000, -1.300000000, -0.880000000, -1.000000000, -0.580000000, -6.360000000, -1.450000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -1.440000000, 1974.109375000
-1.000000000, -1.280000000, -1.840000000, -2.240000000, -1.840000000, -2.170000000, -4.600000000, -1.440000000, -1.450000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, 1145.197916667
-1.000000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, -1.280000000, -4.630000000, -2.240000000, -1.450000000, -1.280000000, -1.300000000, -1.000000000, -1.280000000, 2507.270833333
-1.840000000, -1.450000000, -0.880000000, -1.000000000, -1.450000000, -2.240000000, -5.620000000, -1.300000000, -1.280000000, -2.240000000, -1.840000000, -2.170000000, -1.300000000, 1320.708333333
-2.240000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, -1.280000000, -4.480000000, -1.280000000, -1.300000000, -2.170000000, -1.440000000, -1.300000000, -2.170000000, 2242.703125000
-1.440000000, -1.000000000, -1.000000000, -1.300000000, -1.280000000, -1.300000000, -5.750000000, -1.300000000, -1.280000000, -1.300000000, -1.000000000, -1.000000000, -1.440000000, 1649.463541667
-1.840000000, -1.280000000, -1.000000000, -0.580000000, -1.000000000, -1.000000000, -6.360000000, -2.170000000, -1.840000000, -1.840000000, -1.440000000, -1.000000000, -1.450000000, 1836.171875000
-1.000000000, -1.300000000, -1.840000000, -2.170000000, -1.840000000, -1.840000000, -6.970000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -0.880000000, -0.580000000, 458.182291667
-1.440000000, -1.450000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -4.300000000, -1.440000000, -1.840000000, -1.450000000, -1.280000000, -1.440000000, -1.000000000, 4044.916666667
-1.840000000, -1.280000000, -1.000000000, -0.580000000, -1.000000000, -1.000000000, -4.910000000, -1.840000000, -1.840000000, -2.240000000, -1.280000000, -0.580000000, -0.880000000, 1968.911458333
-1.450000000, -1.000000000, -0.880000000, -1.000000000, -1.000000000, -1.000000000, -5.630000000, -1.300000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.000000000, 3494.682291667
-1.280000000, -0.580000000, -1.000000000, -1.440000000, -2.170000000, -1.840000000, -6.970000000, -1.840000000, -1.840000000, -1.280000000, -1.000000000, -1.300000000, -2.170000000, 508.927083333
-1.840000000, -1.450000000, -1.280000000, -1.440000000, -1.000000000, -0.580000000, -4.460000000, -1.450000000, -1.440000000, -1.000000000, -1.450000000, -2.240000000, -1.280000000, 4129.057291667
-2.240000000, -2.170000000, -1.840000000, -1.840000000, -1.840000000, -1.440000000, -6.360000000, -1.840000000, -1.440000000, -1.450000000, -1.300000000, -1.440000000, -2.170000000, 647.875000000
-1.000000000, -0.880000000, -1.300000000, -1.280000000, -1.450000000, -1.840000000, -5.940000000, -0.880000000, -0.580000000, -1.280000000, -1.300000000, -1.440000000, -1.450000000, 1638.895833333
-2.170000000, -1.840000000, -2.240000000, -1.840000000, -1.450000000, -1.000000000, -6.190000000, -2.240000000, -1.840000000, -1.450000000, -1.280000000, -1.840000000, -1.840000000, 1058.765625000
-1.000000000, -1.300000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -4.510000000, -1.000000000, -1.450000000, -1.440000000, -0.580000000, -1.280000000, -2.240000000, 2670.552083333
-1.300000000, -1.450000000, -1.280000000, -1.300000000, -1.000000000, -1.440000000, -3.860000000, -1.280000000, -1.840000000, -2.240000000, -2.170000000, -1.300000000, -0.880000000, 4263.859375000
-1.840000000, -2.170000000, -1.440000000, -1.300000000, -1.840000000, -2.170000000, -6.100000000, -0.580000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.840000000, 790.989583333
-1.440000000, -1.450000000, -1.300000000, -1.000000000, -1.440000000, -1.280000000, -6.820000000, -2.170000000, -1.440000000, -1.300000000, -1.280000000, -1.300000000, -1.450000000, 574.661458333
-1.000000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -1.300000000, -3.880000000, -1.450000000, -1.440000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, 6106.026041667
-1.840000000, -1.450000000, -1.280000000, -1.840000000, -1.840000000, -2.240000000, -5.570000000, -1.840000000, -2.240000000, -1.840000000, -2.170000000, -1.300000000, -1.440000000, 782.348958333
-1.840000000, -1.840000000, -2.170000000, -2.240000000, -1.280000000, -1.300000000, -5.290000000, -1.000000000, -1.000000000, -1.440000000, -1.280000000, -0.580000000, -0.880000000, 1779.369791667
-1.280000000, -2.240000000, -1.450000000, -1.280000000, -1.440000000, -1.000000000, -4.750000000, -1.440000000, -1.840000000, -1.840000000, -1.280000000, -1.300000000, -1.280000000, 3549.291666667
-2.240000000, -1.450000000, -0.880000000, -1.300000000, -1.450000000, -0.880000000, -4.470000000, -1.280000000, -2.240000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, 3559.192708333
-1.300000000, -1.000000000, -1.280000000, -1.840000000, -2.240000000, -1.450000000, -4.300000000, -0.880000000, -1.450000000, -2.240000000, -1.840000000, -1.840000000, -2.170000000, 2574.760416667
-1.000000000, -0.580000000, -1.000000000, -1.280000000, -1.300000000, -1.280000000, -5.020000000, -0.580000000, -1.000000000, -0.880000000, -1.450000000, -2.240000000, -1.840000000, 2632.505208333
-1.000000000, -1.300000000, -1.840000000, -2.170000000, -1.440000000, -1.300000000, -4.700000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.840000000, 1911.614583333
-0.580000000, -1.000000000, -1.000000000, -0.880000000, -0.580000000, -1.000000000, -3.460000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, -1.450000000, -1.440000000, 10204.635416667
-1.280000000, -2.240000000, -1.840000000, -2.170000000, -1.300000000, -1.000000000, -6.360000000, -1.280000000, -1.000000000, -1.000000000, -0.580000000, -1.280000000, -2.240000000, 1284.109375000
-1.280000000, -1.300000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -6.810000000, -2.240000000, -1.450000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, 403.572916667
-1.000000000, -1.280000000, -2.240000000, -1.450000000, -0.880000000, -0.580000000, -4.630000000, -1.000000000, -1.440000000, -2.170000000, -1.440000000, -1.450000000, -1.440000000, 4897.635416667
-1.000000000, -0.580000000, -0.880000000, -1.450000000, -1.840000000, -1.440000000, -4.450000000, -1.840000000, -1.440000000, -1.300000000, -2.170000000, -1.840000000, -2.240000000, 3067.052083333
-1.300000000, -1.840000000, -1.450000000, -1.440000000, -2.170000000, -1.840000000, -5.860000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, 805.833333333
-1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -7.550000000, -1.280000000, -1.300000000, -2.170000000, -1.440000000, -1.300000000, -1.280000000, 543.843750000
-1.450000000, -1.440000000, -1.450000000, -1.440000000, -1.000000000, -0.580000000, -4.180000000, -1.000000000, -1.000000000, -0.580000000, -1.440000000, -1.450000000, -0.880000000, 5117.364583333
-1.840000000, -1.300000000, -0.880000000, -1.450000000, -1.840000000, -1.840000000, -5.910000000, -1.840000000, -1.440000000, -1.300000000, -1.280000000, -1.000000000, -1.450000000, 870.322916667
-1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.840000000, -1.840000000, -8.820000000, -1.280000000, -1.450000000, -1.300000000, -0.880000000, -1.450000000, -1.300000000, 252.781250000
-1.280000000, -1.300000000, -1.280000000, -1.300000000, -1.000000000, -1.280000000, -6.170000000, -1.000000000, -1.450000000, -1.440000000, -1.450000000, -1.300000000, -1.440000000, 1467.286458333
-1.000000000, -1.280000000, -1.840000000, -2.240000000, -1.280000000, -1.000000000, -5.100000000, -2.170000000, -1.440000000, -1.000000000, -1.000000000, -1.300000000, -2.170000000, 2168.989583333
-2.170000000, -1.300000000, -1.280000000, -1.840000000, -1.300000000, -0.880000000, -6.430000000, -1.000000000, -1.440000000, -2.170000000, -1.840000000, -1.440000000, -1.300000000, 1033.208333333
-1.840000000, -1.300000000, -1.440000000, -2.170000000, -1.300000000, -1.000000000, -5.280000000, -1.280000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -0.580000000, 2396.927083333
-0.880000000, -1.300000000, -1.450000000, -1.280000000, -1.300000000, -1.000000000, -4.300000000, -1.000000000, -1.280000000, -1.840000000, -2.240000000, -2.170000000, -1.300000000, 3935.109375000
-2.170000000, -1.300000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, -5.610000000, -1.000000000, -1.450000000, -1.440000000, -0.580000000, -1.280000000, -1.840000000, 1662.447916667
-1.300000000, -1.840000000, -1.450000000, -0.880000000, -1.450000000, -1.300000000, -3.340000000, -1.300000000, -1.280000000, -0.580000000, -1.000000000, -1.280000000, -1.300000000, 5279.838541667
-1.280000000, -1.300000000, -1.450000000, -1.000000000, -1.000000000, -0.880000000, -5.640000000, -1.280000000, -1.440000000, -1.300000000, -1.840000000, -1.280000000, -1.450000000, 2596.598958333
-2.240000000, -2.170000000, -2.240000000, -1.280000000, -1.300000000, -1.450000000, -5.120000000, -1.840000000, -1.440000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, 1743.645833333
-0.880000000, -0.580000000, -1.280000000, -1.300000000, -1.440000000, -1.450000000, -3.900000000, -2.170000000, -2.240000000, -1.450000000, -1.440000000, -1.840000000, -1.280000000, 2374.625000000
-1.000000000, -1.000000000, -1.280000000, -1.300000000, -1.440000000, -1.450000000, -5.020000000, -1.280000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -1.840000000, 2024.026041667
-1.450000000, -1.300000000, -1.440000000, -1.840000000, -1.840000000, -1.280000000, -4.580000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, -1.440000000, -1.300000000, 2381.546875000
-2.240000000, -1.840000000, -1.280000000, -1.300000000, -2.170000000, -2.240000000, -5.310000000, -2.240000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -1.450000000, 796.505208333
-0.880000000, -1.300000000, -1.450000000, -0.880000000, -1.000000000, -1.450000000, -7.210000000, -1.450000000, -1.440000000, -2.170000000, -1.300000000, -0.880000000, -0.580000000, 1139.484375000
-1.000000000, -1.300000000, -1.280000000, -1.000000000, -1.300000000, -1.450000000, -4.040000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.280000000, -0.580000000, 2909.734375000
-1.000000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.450000000, -5.020000000, -1.300000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -1.440000000, 2027.770833333
-1.450000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -1.000000000, -5.570000000, -1.840000000, -1.840000000, -1.280000000, -1.000000000, -1.000000000, -1.300000000, 2827.546875000
-0.580000000, -1.000000000, -1.280000000, -1.840000000, -1.440000000, -1.300000000, -6.500000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, 1143.010416667
-1.280000000, -1.440000000, -1.300000000, -1.840000000, -1.280000000, -1.450000000, -5.470000000, -1.440000000, -1.450000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, 1193.937500000
-2.240000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, -1.280000000, -4.020000000, -1.840000000, -1.840000000, -1.840000000, -1.450000000, -1.440000000, -1.450000000, 2483.348958333
-2.170000000, -2.240000000, -1.450000000, -1.000000000, -1.440000000, -1.280000000, -5.470000000, -0.580000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.840000000, 1747.031250000
-2.240000000, -1.450000000, -1.440000000, -1.450000000, -1.280000000, -2.240000000, -8.420000000, -1.840000000, -2.240000000, -1.450000000, -1.000000000, -0.880000000, -1.300000000, 245.843750000
-1.840000000, -2.240000000, -2.170000000, -1.300000000, -0.880000000, -1.000000000, -3.760000000, -1.450000000, -1.440000000, -1.840000000, -1.280000000, -1.000000000, -0.580000000, 4873.802083333
-2.240000000, -1.280000000, -1.300000000, -1.840000000, -2.170000000, -1.840000000, -5.970000000, -1.440000000, -0.580000000, -1.280000000, -1.440000000, -1.000000000, -0.580000000, 822.744791667
-0.580000000, -1.280000000, -1.300000000, -1.440000000, -1.280000000, -1.450000000, -5.630000000, -2.170000000, -1.840000000, -2.240000000, -1.280000000, -1.300000000, -2.170000000, 1254.390625000
-1.300000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, -1.280000000, -5.190000000, -1.280000000, -1.440000000, -1.300000000, -1.280000000, -1.000000000, -0.580000000, 2686.458333333
-1.280000000, -1.840000000, -1.440000000, -1.300000000, -1.450000000, -1.440000000, -6.360000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -2.240000000, 1243.927083333
-1.840000000, -2.240000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -6.410000000, -2.170000000, -1.300000000, -0.880000000, -1.000000000, -1.000000000, -0.580000000, 736.057291667
-1.450000000, -2.240000000, -1.280000000, -1.450000000, -1.840000000, -2.240000000, -5.420000000, -2.170000000, -1.840000000, -1.440000000, -1.000000000, -1.000000000, -1.000000000, 759.177083333
-1.450000000, -1.440000000, -2.170000000, -2.240000000, -1.840000000, -1.840000000, -6.800000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, -0.880000000, -0.580000000, 340.114583333
-1.280000000, -1.840000000, -1.300000000, -1.280000000, -2.240000000, -1.280000000, -3.580000000, -1.000000000, -1.280000000, -2.240000000, -1.450000000, -0.880000000, -0.580000000, 4722.687500000
-1.300000000, -2.170000000, -1.840000000, -2.240000000, -1.840000000, -1.450000000, -7.200000000, -1.840000000, -1.450000000, -1.000000000, -1.280000000, -1.840000000, -2.240000000, 368.515625000
-1.300000000, -1.450000000, -1.440000000, -2.170000000, -2.240000000, -1.280000000, -7.700000000, -1.440000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -2.170000000, 434.312500000
-1.000000000, -0.580000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, -5.620000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -1.000000000, -0.880000000, 1009.489583333
-1.300000000, -2.170000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -2.920000000, -1.000000000, -0.880000000, -1.000000000, -0.580000000, -1.000000000, -1.000000000, 6820.427083333
-1.840000000, -1.840000000, -2.240000000, -1.450000000, -1.280000000, -2.240000000, -6.180000000, -1.280000000, -1.300000000, -1.000000000, -0.880000000, -1.300000000, -1.280000000, 756.828125000
-1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.280000000, -1.840000000, -6.750000000, -1.840000000, -2.240000000, -2.170000000, -1.840000000, -2.240000000, -1.840000000, 435.666666667
-1.840000000, -1.840000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, -7.200000000, -2.170000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -1.000000000, 722.265625000
-1.000000000, -0.880000000, -0.580000000, -1.280000000, -1.300000000, -1.440000000, -5.620000000, -1.440000000, -1.300000000, -2.170000000, -1.840000000, -2.240000000, -1.280000000, 1497.302083333
-1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.450000000, -7.690000000, -1.840000000, -1.840000000, -1.840000000, -1.450000000, -1.000000000, -1.000000000, 477.083333333
-2.170000000, -2.240000000, -1.840000000, -1.450000000, -1.000000000, -1.280000000, -6.750000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, 1000.140625000
-2.240000000, -2.170000000, -1.300000000, -1.280000000, -1.840000000, -1.300000000, -5.970000000, -1.440000000, -1.840000000, -1.450000000, -1.280000000, -1.840000000, -1.840000000, 1298.447916667
-1.280000000, -1.840000000, -1.840000000, -1.300000000, -1.000000000, -1.000000000, -3.460000000, -1.280000000, -1.300000000, -1.280000000, -1.300000000, -1.280000000, -1.440000000, 6745.635416667
-2.240000000, -1.450000000, -0.880000000, -0.580000000, -1.280000000, -1.840000000, -5.470000000, -2.240000000, -2.170000000, -2.240000000, -1.450000000, -1.440000000, -1.840000000, 1009.656250000
-0.880000000, -0.580000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, -5.190000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.840000000, -1.840000000, 2232.307291667
-1.000000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -6.360000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, -1.840000000, -1.280000000, 1291.010416667
-1.840000000, -2.170000000, -1.300000000, -1.280000000, -2.240000000, -1.840000000, -5.470000000, -1.280000000, -1.840000000, -2.240000000, -1.280000000, -1.000000000, -1.000000000, 1266.875000000
-1.300000000, -1.450000000, -1.440000000, -1.840000000, -1.280000000, -1.000000000, -6.030000000, -2.240000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, 1175.427083333
-2.240000000, -2.170000000, -2.240000000, -2.170000000, -1.440000000, -0.580000000, -5.020000000, -1.450000000, -0.880000000, -1.000000000, -1.450000000, -1.300000000, -0.880000000, 2375.822916667
-1.300000000, -1.280000000, -1.440000000, -1.000000000, -0.580000000, -1.440000000, -5.620000000, -1.440000000, -1.000000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, 1991.994791667
-1.440000000, -1.840000000, -1.450000000, -1.280000000, -1.440000000, -1.000000000, -4.160000000, -0.880000000, -1.450000000, -1.440000000, -1.000000000, -1.450000000, -2.240000000, 4016.244791667
-0.880000000, -1.000000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, -3.040000000, -0.880000000, -1.000000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, 10693.703125000
-1.840000000, -1.280000000, -1.300000000, -2.170000000, -1.840000000, -1.840000000, -4.740000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, 1522.927083333
-1.000000000, -1.280000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -5.300000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -1.840000000, -1.300000000, 2261.494791667
-1.440000000, -1.300000000, -1.280000000, -1.300000000, -1.450000000, -1.440000000, -4.580000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, -0.580000000, -1.440000000, 2038.192708333
-1.450000000, -1.300000000, -0.880000000, -1.000000000, -0.580000000, -0.880000000, -4.160000000, -1.280000000, -1.300000000, -1.000000000, -0.880000000, -0.580000000, -1.000000000, 5005.687500000
-0.880000000, -0.580000000, -1.000000000, -0.880000000, -1.450000000, -1.300000000, -6.050000000, -1.450000000, -1.440000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, 2115.255208333
-1.280000000, -1.440000000, -1.450000000, -1.440000000, -1.000000000, -0.580000000, -4.630000000, -1.000000000, -1.000000000, -1.000000000, -0.880000000, -1.000000000, -0.580000000, 4859.463541667
-1.840000000, -2.240000000, -2.170000000, -1.300000000, -1.280000000, -1.840000000, -7.930000000, -1.000000000, -1.300000000, -1.450000000, -0.880000000, -1.450000000, -2.240000000, 433.994791667
-1.300000000, -2.170000000, -1.840000000, -2.240000000, -1.450000000, -1.440000000, -6.810000000, -2.170000000, -1.300000000, -1.440000000, -1.450000000, -1.280000000, -2.240000000, 628.505208333
-1.280000000, -1.840000000, -2.240000000, -1.450000000, -1.280000000, -2.240000000, -5.620000000, -2.240000000, -2.170000000, -1.300000000, -0.880000000, -1.000000000, -1.000000000, 842.255208333
-0.880000000, -1.450000000, -1.300000000, -1.440000000, -1.280000000, -1.000000000, -6.030000000, -2.170000000, -2.240000000, -1.840000000, -1.450000000, -1.000000000, -1.280000000, 801.812500000
-0.880000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, -0.580000000, -4.000000000, -1.000000000, -1.280000000, -2.240000000, -2.170000000, -1.840000000, -1.440000000, 10528.510416667
-1.300000000, -2.170000000, -1.440000000, -1.300000000, -1.280000000, -1.450000000, -5.020000000, -1.000000000, -1.300000000, -2.170000000, -1.840000000, -1.440000000, -0.580000000, 2023.812500000
-1.300000000, -1.280000000, -1.440000000, -0.580000000, -1.440000000, -2.170000000, -5.190000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -2.240000000, -1.280000000, 1797.828125000
-2.240000000, -1.840000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, -5.970000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.450000000, 2565.812500000
-2.240000000, -1.450000000, -0.880000000, -1.450000000, -1.840000000, -2.240000000, -5.350000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -1.450000000, -1.440000000, 1568.750000000
-1.840000000, -2.170000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -6.120000000, -1.840000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, 1456.755208333
-1.440000000, -1.840000000, -2.170000000, -1.440000000, -1.450000000, -1.840000000, -6.360000000, -0.580000000, -0.880000000, -1.300000000, -2.170000000, -1.300000000, -1.440000000, 836.661458333
-1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -3.040000000, -1.280000000, -1.440000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, 10266.437500000
-2.170000000, -1.440000000, -0.580000000, -1.000000000, -1.000000000, -0.880000000, -3.460000000, -1.000000000, -0.580000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, 9310.468750000
-1.300000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -5.100000000, -0.880000000, -1.300000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, 2130.958333333
