@RELATION PBDNN

@ATTRIBUTE NN-5	numeric
@ATTRIBUTE NN-4	numeric
@ATTRIBUTE NN-3	numeric
@ATTRIBUTE NN-2	numeric
@ATTRIBUTE NN-1	numeric
@ATTRIBUTE NN0	numeric
@ATTRIBUTE NN1	numeric
@ATTRIBUTE NN5	numeric
@ATTRIBUTE NN6	numeric
@ATTRIBUTE NN7	numeric
@ATTRIBUTE NN8	numeric
@ATTRIBUTE NN9	numeric
@ATTRIBUTE NN10	numeric
@ATTRIBUTE class	numeric

@DATA
-2.240000000, -1.450000000, -1.280000000, -1.840000000, -1.840000000, -1.840000000, -5.140000000, -1.280000000, -1.840000000, -2.240000000, -2.170000000, -1.840000000, -1.840000000, 90.171875000
-1.840000000, -2.240000000, -1.450000000, -1.000000000, -0.880000000, -1.300000000, -7.150000000, -1.440000000, -1.840000000, -1.840000000, -1.280000000, -0.580000000, -1.440000000, 64.567708333
-1.000000000, -1.450000000, -1.300000000, -0.880000000, -1.000000000, -1.000000000, -4.470000000, -0.880000000, -1.450000000, -1.300000000, -1.440000000, -1.280000000, -1.000000000, 616.526041667
-1.000000000, -1.450000000, -1.440000000, -1.000000000, -0.580000000, -0.880000000, -5.330000000, -1.000000000, -1.440000000, -1.280000000, -1.000000000, -0.580000000, -1.000000000, 375.322916667
-0.880000000, -1.450000000, -1.300000000, -1.280000000, -1.440000000, -1.000000000, -4.350000000, -1.450000000, -1.840000000, -1.440000000, -1.000000000, -1.450000000, -2.240000000, 374.161458333
-1.000000000, -1.000000000, -1.000000000, -0.880000000, -1.000000000, -0.580000000, -4.720000000, -1.300000000, -1.280000000, -1.300000000, -1.280000000, -1.000000000, -0.580000000, 707.333333333
-1.840000000, -1.450000000, -0.880000000, -1.000000000, -1.450000000, -2.240000000, -5.620000000, -1.300000000, -1.280000000, -2.240000000, -1.840000000, -2.170000000, -1.300000000, 120.302083333
-1.450000000, -1.440000000, -1.840000000, -1.840000000, -1.280000000, -1.300000000, -4.330000000, -1.450000000, -1.300000000, -1.440000000, -1.450000000, -1.280000000, -1.440000000, 300.609375000
-0.880000000, -1.300000000, -1.450000000, -1.280000000, -1.300000000, -1.000000000, -4.300000000, -1.000000000, -1.280000000, -1.840000000, -2.240000000, -2.170000000, -1.300000000, 440.401041667
-1.440000000, -1.450000000, -2.240000000, -1.280000000, -1.450000000, -1.440000000, -6.050000000, -1.440000000, -0.580000000, -1.280000000, -1.840000000, -2.240000000, -1.280000000, 71.536458333
-1.440000000, -1.000000000, -1.450000000, -1.840000000, -1.300000000, -1.000000000, -3.880000000, -1.300000000, -1.840000000, -1.450000000, -0.880000000, -1.300000000, -1.840000000, 677.182291667
-1.840000000, -2.170000000, -1.440000000, -1.300000000, -1.840000000, -2.170000000, -6.100000000, -0.580000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.840000000, 66.973958333
-0.880000000, -1.300000000, -1.840000000, -1.450000000, -0.880000000, -1.450000000, -6.810000000, -1.440000000, -1.000000000, -1.300000000, -1.280000000, -0.580000000, -1.280000000, 92.619791667
-0.880000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -3.460000000, -1.280000000, -1.440000000, -1.000000000, -1.000000000, -1.300000000, -1.280000000, 1128.276041667
-1.840000000, -1.280000000, -1.300000000, -1.450000000, -1.000000000, -1.440000000, -6.410000000, -2.240000000, -1.840000000, -1.450000000, -1.280000000, -2.240000000, -2.170000000, 66.661458333
-1.450000000, -1.300000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -6.810000000, -1.450000000, -1.000000000, -0.880000000, -1.000000000, -1.000000000, -1.450000000, 70.468750000
-0.580000000, -1.440000000, -1.450000000, -0.880000000, -1.450000000, -1.840000000, -5.020000000, -1.000000000, -0.580000000, -0.880000000, -0.580000000, -1.440000000, -1.840000000, 198.312500000
-2.170000000, -2.240000000, -2.170000000, -1.840000000, -1.840000000, -1.840000000, -5.630000000, -2.170000000, -1.840000000, -1.440000000, -1.450000000, -1.300000000, -1.440000000, 52.906250000
-1.280000000, -2.240000000, -2.170000000, -1.440000000, -1.000000000, -1.000000000, -5.940000000, -2.170000000, -2.240000000, -1.280000000, -1.000000000, -1.000000000, -1.000000000, 143.781250000
-1.280000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, -1.300000000, -3.880000000, -0.580000000, -1.000000000, -1.280000000, -1.300000000, -1.280000000, -1.300000000, 459.447916667
-1.450000000, -1.440000000, -2.170000000, -1.840000000, -1.440000000, -1.450000000, -6.750000000, -1.840000000, -1.300000000, -0.880000000, -1.300000000, -1.450000000, -1.440000000, 45.968750000
-1.300000000, -1.440000000, -1.450000000, -1.000000000, -1.000000000, -0.880000000, -6.530000000, -1.840000000, -1.280000000, -1.000000000, -1.000000000, -1.300000000, -1.450000000, 193.786458333
-1.000000000, -0.580000000, -0.880000000, -1.300000000, -1.450000000, -1.440000000, -4.700000000, -1.440000000, -2.170000000, -1.840000000, -2.240000000, -2.170000000, -1.300000000, 229.989583333
-1.280000000, -2.240000000, -1.840000000, -2.170000000, -1.840000000, -1.840000000, -5.730000000, -1.440000000, -0.580000000, -0.880000000, -1.300000000, -1.840000000, -1.280000000, 77.500000000
-1.000000000, -0.880000000, -1.300000000, -2.170000000, -1.300000000, -1.000000000, -5.020000000, -1.450000000, -1.000000000, -1.280000000, -1.440000000, -1.300000000, -1.280000000, 265.552083333
-2.170000000, -2.240000000, -1.840000000, -1.280000000, -1.000000000, -1.450000000, -5.140000000, -2.240000000, -1.840000000, -1.280000000, -1.000000000, -1.000000000, -0.580000000, 121.135416667
-2.240000000, -1.450000000, -0.880000000, -0.580000000, -1.280000000, -1.840000000, -5.470000000, -2.240000000, -2.170000000, -2.240000000, -1.450000000, -1.440000000, -1.840000000, 88.880208333
-1.440000000, -1.450000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -4.330000000, -2.240000000, -1.840000000, -1.840000000, -1.280000000, -1.000000000, -0.580000000, 431.625000000
-1.000000000, -1.000000000, -1.000000000, -0.880000000, -1.450000000, -1.300000000, -5.170000000, -1.300000000, -0.880000000, -1.450000000, -2.240000000, -1.280000000, -0.580000000, 256.921875000
-2.240000000, -1.450000000, -0.880000000, -1.000000000, -1.450000000, -1.840000000, -6.660000000, -1.450000000, -1.280000000, -1.440000000, -1.000000000, -1.000000000, -1.000000000, 53.265625000
-1.300000000, -1.280000000, -1.840000000, -1.840000000, -2.240000000, -1.840000000, -4.780000000, -2.240000000, -1.450000000, -0.880000000, -1.450000000, -1.840000000, -1.300000000, 121.057291667
-1.280000000, -1.450000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -5.860000000, -1.840000000, -1.840000000, -2.170000000, -1.840000000, -2.240000000, -1.280000000, 123.453125000
-1.000000000, -0.580000000, -1.000000000, -0.880000000, -1.450000000, -2.240000000, -5.870000000, -0.880000000, -0.580000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, 130.807291667
-1.450000000, -1.840000000, -1.300000000, -1.000000000, -1.280000000, -1.440000000, -3.040000000, -1.440000000, -1.840000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, 549.375000000
-1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.280000000, -0.580000000, -5.860000000, -2.170000000, -1.840000000, -1.840000000, -1.440000000, -0.580000000, -1.280000000, 93.682291667
-1.450000000, -2.240000000, -1.280000000, -1.450000000, -2.240000000, -1.280000000, -6.270000000, -1.840000000, -2.240000000, -2.170000000, -2.240000000, -2.170000000, -1.840000000, 57.130208333
-1.450000000, -1.300000000, -1.280000000, -2.240000000, -2.170000000, -1.300000000, -3.460000000, -0.880000000, -1.450000000, -2.240000000, -1.840000000, -2.170000000, -1.440000000, 445.375000000
-1.440000000, -1.450000000, -1.280000000, -1.840000000, -1.840000000, -2.240000000, -6.810000000, -2.170000000, -2.240000000, -1.840000000, -1.280000000, -1.450000000, -1.840000000, 37.041666667
-2.240000000, -1.450000000, -1.280000000, -1.300000000, -1.000000000, -1.000000000, -5.070000000, -2.240000000, -1.280000000, -1.450000000, -1.840000000, -1.300000000, -1.280000000, 304.364583333
-0.580000000, -1.000000000, -1.280000000, -1.300000000, -1.280000000, -1.300000000, -4.300000000, -1.000000000, -0.880000000, -1.450000000, -2.240000000, -1.840000000, -1.280000000, 331.765625000
-1.840000000, -1.300000000, -1.000000000, -1.440000000, -1.450000000, -1.280000000, -6.410000000, -1.000000000, -0.580000000, -0.880000000, -0.580000000, -0.880000000, -0.580000000, 110.338541667
-1.300000000, -1.440000000, -1.450000000, -1.000000000, -1.280000000, -1.440000000, -4.160000000, -1.000000000, -1.280000000, -1.840000000, -1.300000000, -1.280000000, -1.840000000, 322.250000000
-1.300000000, -1.280000000, -1.440000000, -1.450000000, -1.440000000, -1.000000000, -4.210000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -0.880000000, -1.000000000, 465.510416667
-1.000000000, -1.000000000, -1.440000000, -1.840000000, -2.170000000, -2.240000000, -3.740000000, -1.450000000, -2.240000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, 214.916666667
-1.300000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -4.450000000, -1.280000000, -2.240000000, -1.450000000, -1.000000000, -1.440000000, -1.450000000, 341.317708333
-0.580000000, -1.440000000, -1.280000000, -1.300000000, -1.280000000, -1.300000000, -3.860000000, -0.880000000, -1.450000000, -1.300000000, -0.880000000, -0.580000000, -0.880000000, 417.062500000
-1.000000000, -0.880000000, -1.450000000, -1.300000000, -1.440000000, -1.450000000, -4.460000000, -1.450000000, -2.240000000, -1.280000000, -0.580000000, -1.280000000, -1.840000000, 279.057291667
-1.440000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, -8.090000000, -1.840000000, -1.450000000, -1.440000000, -1.840000000, -2.170000000, -2.240000000, 20.479166667
-2.240000000, -2.170000000, -2.240000000, -1.280000000, -1.000000000, -1.300000000, -6.020000000, -2.170000000, -1.440000000, -1.000000000, -1.450000000, -2.240000000, -1.450000000, 126.000000000
-1.450000000, -2.240000000, -1.450000000, -0.880000000, -1.450000000, -1.840000000, -6.660000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, 48.932291667
-1.840000000, -1.840000000, -1.280000000, -1.300000000, -1.450000000, -1.000000000, -4.630000000, -1.440000000, -1.450000000, -1.280000000, -1.440000000, -1.300000000, -1.840000000, 354.885416667
-1.280000000, -0.580000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, -8.090000000, -1.840000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, 21.026041667
-1.840000000, -2.170000000, -2.240000000, -2.170000000, -2.240000000, -1.280000000, -5.000000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.450000000, 102.958333333
-1.300000000, -1.280000000, -1.840000000, -1.300000000, -1.000000000, -1.280000000, -6.970000000, -1.450000000, -1.280000000, -1.840000000, -1.840000000, -1.300000000, -1.000000000, 71.171875000
-1.300000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -1.440000000, -5.330000000, -1.440000000, -1.280000000, -0.580000000, -1.440000000, -1.280000000, -1.450000000, 87.708333333
-1.840000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, -1.000000000, -4.160000000, -1.280000000, -1.300000000, -1.280000000, -1.440000000, -1.000000000, -0.580000000, 602.765625000
-1.000000000, -1.000000000, -0.880000000, -0.580000000, -1.280000000, -1.300000000, -5.610000000, -1.000000000, -0.580000000, -0.880000000, -1.450000000, -1.300000000, -1.000000000, 255.588541667
-0.580000000, -1.280000000, -1.300000000, -1.280000000, -2.240000000, -2.170000000, -6.360000000, -1.450000000, -1.440000000, -0.580000000, -1.280000000, -1.840000000, -2.240000000, 56.463541667
-1.450000000, -2.240000000, -2.170000000, -2.240000000, -2.170000000, -1.840000000, -6.810000000, -1.840000000, -1.840000000, -1.840000000, -1.300000000, -1.000000000, -1.000000000, 24.083333333
-1.840000000, -1.300000000, -1.000000000, -1.280000000, -2.240000000, -1.840000000, -5.620000000, -1.840000000, -1.300000000, -0.880000000, -0.580000000, -1.280000000, -1.300000000, 72.734375000
-0.880000000, -1.450000000, -1.840000000, -2.240000000, -2.170000000, -1.300000000, -7.530000000, -2.240000000, -1.280000000, -1.000000000, -1.300000000, -1.450000000, -0.880000000, 28.015625000
-1.300000000, -1.000000000, -1.280000000, -1.440000000, -1.000000000, -0.580000000, -4.740000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, -1.000000000, 321.770833333
-0.880000000, -1.300000000, -1.450000000, -0.880000000, -1.000000000, -1.450000000, -7.210000000, -1.450000000, -1.440000000, -2.170000000, -1.300000000, -0.880000000, -0.580000000, 108.385416667
-1.280000000, -2.240000000, -1.840000000, -1.280000000, -1.300000000, -2.170000000, -6.270000000, -1.280000000, -2.240000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, 64.697916667
-1.000000000, -1.000000000, -1.000000000, -1.450000000, -1.840000000, -1.440000000, -7.550000000, -1.450000000, -1.440000000, -1.280000000, -1.450000000, -2.240000000, -1.840000000, 53.687500000
-1.440000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, -6.990000000, -0.580000000, -1.000000000, -0.880000000, -1.300000000, -1.450000000, -1.000000000, 187.666666667
-1.000000000, -1.000000000, -1.300000000, -1.280000000, -1.300000000, -1.280000000, -5.770000000, -1.280000000, -1.300000000, -1.000000000, -1.000000000, -1.440000000, -1.280000000, 154.119791667
-1.840000000, -1.840000000, -1.840000000, -1.440000000, -1.000000000, -0.580000000, -5.470000000, -1.440000000, -1.280000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, 241.875000000
-1.440000000, -1.280000000, -1.000000000, -1.300000000, -1.840000000, -1.450000000, -7.690000000, -1.450000000, -1.000000000, -1.280000000, -1.840000000, -1.300000000, -1.440000000, 51.000000000
-1.440000000, -1.000000000, -1.300000000, -1.280000000, -1.300000000, -1.450000000, -6.170000000, -1.840000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, 60.432291667
-1.840000000, -1.300000000, -1.280000000, -1.840000000, -1.840000000, -1.300000000, -4.180000000, -1.280000000, -0.580000000, -0.880000000, -1.450000000, -1.300000000, -1.280000000, 278.401041667
-1.440000000, -1.450000000, -1.300000000, -1.440000000, -2.170000000, -1.840000000, -5.320000000, -1.450000000, -1.440000000, -1.840000000, -2.170000000, -1.300000000, -0.880000000, 69.703125000
-1.300000000, -1.840000000, -1.840000000, -2.170000000, -1.300000000, -1.440000000, -5.540000000, -1.440000000, -1.280000000, -1.000000000, -1.000000000, -1.450000000, -1.440000000, 63.609375000
-1.000000000, -1.000000000, -1.440000000, -1.450000000, -1.000000000, -1.280000000, -4.440000000, -1.000000000, -1.450000000, -2.240000000, -1.280000000, -1.450000000, -1.300000000, 572.213541667
-1.300000000, -0.880000000, -1.000000000, -1.300000000, -1.450000000, -1.440000000, -7.690000000, -2.240000000, -1.280000000, -1.000000000, -1.000000000, -1.300000000, -1.840000000, 31.859375000
-1.840000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -5.470000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, -0.880000000, -1.450000000, 421.484375000
-1.280000000, -1.440000000, -1.300000000, -1.280000000, -1.000000000, -0.580000000, -5.420000000, -1.280000000, -1.840000000, -1.840000000, -1.300000000, -1.000000000, -1.000000000, 255.192708333
-1.840000000, -1.280000000, -1.300000000, -2.170000000, -2.240000000, -2.170000000, -6.960000000, -1.300000000, -1.450000000, -1.440000000, -2.170000000, -1.840000000, -1.440000000, 27.781250000
-0.580000000, -1.280000000, -1.840000000, -1.300000000, -1.440000000, -1.450000000, -7.930000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, -1.000000000, -1.440000000, 45.328125000
-0.580000000, -1.000000000, -0.880000000, -1.450000000, -2.240000000, -1.840000000, -8.090000000, -1.450000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.840000000, 22.203125000
-1.440000000, -1.300000000, -1.280000000, -1.450000000, -1.440000000, -1.450000000, -5.190000000, -1.000000000, -0.880000000, -1.000000000, -1.450000000, -2.240000000, -1.840000000, 196.640625000
-0.580000000, -0.880000000, -1.450000000, -1.840000000, -1.440000000, -1.000000000, -5.290000000, -1.440000000, -1.300000000, -2.170000000, -1.840000000, -2.240000000, -1.450000000, 263.677083333
-0.880000000, -1.300000000, -1.450000000, -1.000000000, -1.440000000, -1.450000000, -5.800000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, -1.440000000, 135.973958333
-1.840000000, -2.240000000, -1.840000000, -1.840000000, -1.840000000, -1.450000000, -7.690000000, -2.170000000, -1.440000000, -1.000000000, -1.450000000, -1.440000000, -1.000000000, 24.286458333
-2.170000000, -1.840000000, -1.300000000, -1.440000000, -2.170000000, -1.840000000, -5.630000000, -2.170000000, -1.840000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, 62.651041667
-2.170000000, -1.300000000, -1.280000000, -2.240000000, -1.840000000, -2.170000000, -4.580000000, -1.840000000, -2.240000000, -1.280000000, -1.000000000, -1.000000000, -0.580000000, 110.937500000
-1.000000000, -1.300000000, -1.840000000, -2.170000000, -1.840000000, -1.840000000, -6.970000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -0.880000000, -0.580000000, 32.729166667
-1.280000000, -1.300000000, -1.000000000, -1.280000000, -1.300000000, -0.880000000, -4.750000000, -1.280000000, -2.240000000, -1.280000000, -1.450000000, -1.840000000, -2.240000000, 354.817708333
-0.580000000, -0.880000000, -1.000000000, -1.450000000, -1.300000000, -1.000000000, -4.580000000, -1.280000000, -2.240000000, -1.280000000, -1.000000000, -1.450000000, -1.440000000, 477.270833333
-0.880000000, -0.580000000, -0.880000000, -0.580000000, -1.000000000, -1.000000000, -4.180000000, -0.580000000, -1.280000000, -1.440000000, -1.450000000, -1.440000000, -1.450000000, 863.416666667
-1.440000000, -1.450000000, -1.440000000, -1.840000000, -2.170000000, -1.440000000, -4.450000000, -1.440000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, -1.840000000, 281.526041667
-1.280000000, -2.240000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, -6.170000000, -1.840000000, -1.840000000, -1.450000000, -1.440000000, -2.170000000, -2.240000000, 54.031250000
-1.000000000, -1.000000000, -1.000000000, -0.880000000, -1.000000000, -1.300000000, -4.330000000, -1.000000000, -1.000000000, -0.580000000, -1.440000000, -2.170000000, -1.440000000, 823.807291667
-2.240000000, -1.280000000, -0.580000000, -1.440000000, -1.450000000, -1.440000000, -6.900000000, -2.240000000, -1.840000000, -1.840000000, -1.840000000, -1.450000000, -1.440000000, 57.421875000
-2.240000000, -1.840000000, -1.450000000, -1.000000000, -0.880000000, -1.300000000, -6.360000000, -1.000000000, -0.880000000, -0.580000000, -0.880000000, -0.580000000, -1.000000000, 160.161458333
-2.240000000, -1.840000000, -2.170000000, -1.440000000, -1.450000000, -1.300000000, -5.520000000, -1.280000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, -1.450000000, 171.125000000
-0.880000000, -0.580000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, -5.630000000, -2.170000000, -2.240000000, -1.840000000, -1.840000000, -1.840000000, -1.840000000, 131.348958333
-1.300000000, -1.000000000, -1.280000000, -1.840000000, -2.240000000, -1.450000000, -4.300000000, -0.880000000, -1.450000000, -2.240000000, -1.840000000, -1.840000000, -2.170000000, 257.427083333
-1.000000000, -0.580000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, -6.500000000, -1.300000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, -2.170000000, 99.182291667
-1.280000000, -1.300000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -7.930000000, -0.580000000, -1.280000000, -1.840000000, -1.300000000, -1.000000000, -1.440000000, 25.927083333
-1.280000000, -2.240000000, -1.840000000, -1.450000000, -1.000000000, -0.880000000, -6.360000000, -1.300000000, -1.000000000, -0.880000000, -0.580000000, -0.880000000, -0.580000000, 148.869791667
-1.000000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -2.240000000, -3.740000000, -0.580000000, -1.000000000, -1.280000000, -1.840000000, -1.440000000, -1.300000000, 283.750000000
-1.450000000, -1.440000000, -0.580000000, -1.280000000, -2.240000000, -1.450000000, -5.610000000, -1.300000000, -1.450000000, -0.880000000, -0.580000000, -1.280000000, -2.240000000, 104.229166667
-1.000000000, -0.580000000, -1.000000000, -1.280000000, -1.840000000, -1.840000000, -6.660000000, -1.280000000, -1.300000000, -2.170000000, -2.240000000, -2.170000000, -1.840000000, 59.953125000
-0.580000000, -0.880000000, -1.450000000, -1.300000000, -1.280000000, -1.440000000, -4.470000000, -0.880000000, -1.450000000, -1.840000000, -1.440000000, -1.000000000, -1.450000000, 343.479166667
-1.450000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, -2.170000000, -7.760000000, -1.450000000, -1.440000000, -1.840000000, -2.170000000, -2.240000000, -1.280000000, 17.296875000
-1.840000000, -2.240000000, -1.840000000, -1.450000000, -1.000000000, -1.280000000, -8.090000000, -1.300000000, -1.440000000, -1.280000000, -0.580000000, -1.440000000, -1.450000000, 32.817708333
-1.440000000, -1.450000000, -1.000000000, -1.440000000, -1.450000000, -1.000000000, -8.020000000, -2.240000000, -1.840000000, -2.170000000, -1.300000000, -1.440000000, -1.450000000, 64.453125000
-1.280000000, -2.240000000, -1.450000000, -0.880000000, -1.000000000, -0.580000000, -4.180000000, -1.000000000, -1.450000000, -2.240000000, -1.450000000, -0.880000000, -1.300000000, 690.447916667
-2.170000000, -1.300000000, -0.880000000, -1.000000000, -1.000000000, -0.580000000, -6.410000000, -2.170000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, 213.119791667
-1.840000000, -1.440000000, -1.300000000, -2.170000000, -1.840000000, -1.840000000, -8.490000000, -1.840000000, -1.450000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, 14.770833333
-1.280000000, -1.450000000, -1.440000000, -1.450000000, -1.840000000, -1.300000000, -4.040000000, -1.280000000, -1.840000000, -1.840000000, -1.440000000, -0.580000000, -1.280000000, 213.854166667
-1.000000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, -1.840000000, -6.410000000, -1.450000000, -2.240000000, -1.280000000, -0.580000000, -1.280000000, -2.240000000, 59.666666667
-1.300000000, -1.840000000, -2.170000000, -1.840000000, -1.840000000, -1.440000000, -6.810000000, -1.450000000, -2.240000000, -1.450000000, -0.880000000, -0.580000000, -1.280000000, 38.734375000
