@RELATION PBDNN

@ATTRIBUTE NN-5	numeric
@ATTRIBUTE NN-4	numeric
@ATTRIBUTE NN-3	numeric
@ATTRIBUTE NN-2	numeric
@ATTRIBUTE NN-1	numeric
@ATTRIBUTE NN0	numeric
@ATTRIBUTE NN1	numeric
@ATTRIBUTE NN10	numeric
@ATTRIBUTE NN11	numeric
@ATTRIBUTE NN12	numeric
@ATTRIBUTE NN13	numeric
@ATTRIBUTE NN14	numeric
@ATTRIBUTE NN15	numeric
@ATTRIBUTE class	numeric

@DATA
-2.170000000, -1.840000000, -2.240000000, -2.170000000, -1.300000000, -1.280000000, -12.890000000, -2.170000000, -1.840000000, -1.440000000, -1.300000000, -1.280000000, -1.000000000, 10.859375000
-1.450000000, -0.880000000, -1.300000000, -1.450000000, -0.880000000, -1.000000000, -13.170000000, -0.880000000, -1.300000000, -1.450000000, -0.880000000, -0.580000000, -1.280000000, 25.802083333
-1.300000000, -1.280000000, -1.300000000, -1.000000000, -1.440000000, -2.170000000, -11.920000000, -1.840000000, -1.280000000, -1.000000000, -1.000000000, -1.300000000, -1.450000000, 22.609375000
-1.450000000, -1.440000000, -1.300000000, -1.280000000, -0.580000000, -1.440000000, -16.920000000, -1.280000000, -0.580000000, -1.280000000, -1.840000000, -1.300000000, -1.000000000, 3.098958333
-0.880000000, -1.000000000, -0.580000000, -1.000000000, -1.000000000, -1.000000000, -11.550000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -1.300000000, 77.041666667
-1.450000000, -1.000000000, -0.880000000, -1.000000000, -1.000000000, -1.000000000, -13.350000000, -1.000000000, -1.000000000, -1.000000000, -0.880000000, -1.450000000, -1.300000000, 33.911458333
-1.450000000, -1.280000000, -1.840000000, -1.840000000, -1.840000000, -1.840000000, -14.510000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, 2.057291667
-1.840000000, -1.840000000, -1.440000000, -0.580000000, -1.280000000, -1.440000000, -12.100000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, 30.958333333
-0.880000000, -1.300000000, -1.280000000, -0.580000000, -0.880000000, -1.450000000, -10.820000000, -1.840000000, -1.440000000, -1.000000000, -1.450000000, -2.240000000, -1.450000000, 58.229166667
-1.840000000, -1.840000000, -1.280000000, -1.300000000, -1.450000000, -1.000000000, -11.540000000, -1.840000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, 33.901041667
-1.840000000, -1.840000000, -1.840000000, -1.840000000, -2.240000000, -1.280000000, -16.110000000, -1.440000000, -1.000000000, -1.450000000, -1.840000000, -1.300000000, -1.000000000, 1.140625000
-0.880000000, -1.300000000, -1.450000000, -1.280000000, -1.300000000, -1.000000000, -12.830000000, -1.300000000, -0.880000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, 31.723958333
-1.450000000, -1.280000000, -2.240000000, -1.280000000, -1.000000000, -1.450000000, -13.700000000, -1.840000000, -1.280000000, -1.300000000, -2.170000000, -2.240000000, -1.280000000, 12.260416667
-1.300000000, -1.000000000, -1.280000000, -1.300000000, -0.880000000, -1.450000000, -13.630000000, -1.450000000, -1.000000000, -0.880000000, -1.000000000, -1.000000000, -1.450000000, 17.869791667
-1.450000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, -1.440000000, -15.060000000, -1.840000000, -2.240000000, -2.170000000, -1.840000000, -1.840000000, -1.840000000, 3.166666667
-1.840000000, -1.280000000, -1.300000000, -2.170000000, -2.240000000, -1.280000000, -14.560000000, -0.580000000, -1.280000000, -1.440000000, -1.000000000, -0.580000000, -1.440000000, 5.072916667
-1.000000000, -1.300000000, -1.840000000, -1.840000000, -1.280000000, -1.000000000, -12.170000000, -1.840000000, -1.450000000, -1.440000000, -1.280000000, -1.000000000, -0.580000000, 13.744791667
-1.840000000, -1.450000000, -1.280000000, -2.240000000, -2.170000000, -2.240000000, -13.560000000, -1.440000000, -0.580000000, -0.880000000, -1.450000000, -2.240000000, -1.840000000, 7.052083333
-1.000000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, -1.000000000, -8.760000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, -1.280000000, 434.755208333
-1.280000000, -0.580000000, -1.000000000, -0.880000000, -0.580000000, -1.280000000, -13.230000000, -1.300000000, -0.880000000, -1.300000000, -1.450000000, -1.000000000, -1.440000000, 21.296875000
-1.450000000, -1.440000000, -0.580000000, -1.280000000, -2.240000000, -1.450000000, -11.100000000, -2.240000000, -1.450000000, -0.880000000, -1.000000000, -0.580000000, -0.880000000, 17.078125000
-1.000000000, -0.880000000, -0.580000000, -1.000000000, -1.440000000, -1.280000000, -12.990000000, -1.840000000, -1.840000000, -1.840000000, -1.280000000, -1.450000000, -2.240000000, 15.255208333
-1.000000000, -1.000000000, -1.000000000, -1.440000000, -1.280000000, -0.580000000, -13.270000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -2.240000000, 27.453125000
-2.240000000, -1.450000000, -0.880000000, -0.580000000, -1.000000000, -0.880000000, -12.690000000, -1.000000000, -1.000000000, -1.000000000, -1.450000000, -1.300000000, -1.280000000, 58.401041667
-1.300000000, -1.280000000, -1.000000000, -1.000000000, -1.300000000, -2.170000000, -11.510000000, -1.000000000, -1.280000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, 36.520833333
-1.000000000, -1.000000000, -1.300000000, -1.450000000, -1.280000000, -1.440000000, -11.410000000, -1.300000000, -1.450000000, -1.440000000, -1.840000000, -1.840000000, -1.280000000, 39.697916667
-1.300000000, -1.840000000, -1.280000000, -1.300000000, -1.450000000, -1.000000000, -14.660000000, -2.240000000, -2.170000000, -2.240000000, -1.840000000, -1.280000000, -1.450000000, 3.953125000
-1.000000000, -1.450000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -11.600000000, -1.300000000, -1.440000000, -1.450000000, -1.280000000, -1.300000000, -1.280000000, 49.531250000
-1.280000000, -1.840000000, -1.840000000, -1.300000000, -1.000000000, -1.000000000, -9.900000000, -1.440000000, -1.000000000, -0.580000000, -1.000000000, -0.880000000, -1.450000000, 97.979166667
-1.300000000, -1.280000000, -1.300000000, -1.450000000, -1.440000000, -1.840000000, -12.700000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, -1.440000000, -1.450000000, 16.791666667
-1.440000000, -1.450000000, -1.280000000, -1.440000000, -1.300000000, -1.840000000, -12.390000000, -1.440000000, -1.450000000, -1.000000000, -1.000000000, -0.880000000, -1.000000000, 14.447916667
-1.840000000, -1.440000000, -0.580000000, -1.280000000, -1.440000000, -1.000000000, -11.120000000, -2.240000000, -1.840000000, -1.280000000, -1.300000000, -2.170000000, -2.240000000, 49.531250000
-1.000000000, -1.000000000, -1.280000000, -1.840000000, -1.840000000, -1.440000000, -10.790000000, -1.450000000, -1.440000000, -1.840000000, -1.280000000, -1.450000000, -1.440000000, 26.531250000
-1.000000000, -1.280000000, -1.440000000, -1.000000000, -0.580000000, -0.880000000, -11.210000000, -1.450000000, -1.440000000, -1.450000000, -2.240000000, -1.280000000, -0.580000000, 87.500000000
-1.300000000, -1.280000000, -0.580000000, -1.280000000, -1.300000000, -1.280000000, -12.200000000, -1.440000000, -1.450000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, 23.906250000
-2.170000000, -1.440000000, -1.450000000, -1.300000000, -1.280000000, -1.300000000, -11.170000000, -1.280000000, -2.240000000, -1.840000000, -1.840000000, -1.280000000, -1.000000000, 40.020833333
-0.580000000, -1.280000000, -1.440000000, -1.450000000, -1.440000000, -1.450000000, -9.200000000, -0.580000000, -1.440000000, -1.450000000, -0.880000000, -1.450000000, -1.840000000, 131.244791667
-2.170000000, -1.840000000, -2.240000000, -2.170000000, -1.300000000, -1.000000000, -14.260000000, -2.240000000, -1.450000000, -1.280000000, -1.840000000, -1.440000000, -1.300000000, 9.333333333
-1.840000000, -1.840000000, -2.170000000, -2.240000000, -1.450000000, -1.000000000, -12.270000000, -1.000000000, -1.300000000, -1.450000000, -1.440000000, -2.170000000, -1.840000000, 30.213541667
-1.280000000, -1.440000000, -1.450000000, -1.440000000, -1.000000000, -0.580000000, -9.510000000, -0.580000000, -1.280000000, -1.440000000, -1.000000000, -1.000000000, -1.300000000, 246.203125000
-1.000000000, -0.580000000, -0.880000000, -1.300000000, -1.450000000, -1.280000000, -10.720000000, -2.240000000, -2.170000000, -1.300000000, -0.880000000, -1.000000000, -0.580000000, 49.307291667
-1.300000000, -1.450000000, -1.280000000, -1.300000000, -0.880000000, -1.300000000, -12.590000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, -1.440000000, -1.450000000, 24.005208333
-1.000000000, -1.440000000, -1.840000000, -2.170000000, -1.840000000, -2.240000000, -14.450000000, -1.840000000, -1.840000000, -2.240000000, -2.170000000, -1.840000000, -2.240000000, 3.895833333
-2.170000000, -1.440000000, -0.580000000, -1.280000000, -1.840000000, -2.240000000, -10.960000000, -1.280000000, -1.840000000, -2.240000000, -1.450000000, -1.440000000, -1.450000000, 30.078125000
-1.440000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, -1.840000000, -12.220000000, -1.440000000, -1.280000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, 15.703125000
-1.440000000, -1.280000000, -1.000000000, -0.580000000, -0.880000000, -0.580000000, -10.890000000, -1.000000000, -0.580000000, -1.440000000, -1.450000000, -1.440000000, -1.450000000, 116.239583333
-0.880000000, -1.300000000, -1.450000000, -0.880000000, -1.000000000, -1.450000000, -12.600000000, -1.300000000, -1.450000000, -0.880000000, -0.580000000, -1.280000000, -2.240000000, 22.682291667
-1.280000000, -1.450000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -16.120000000, -2.240000000, -1.280000000, -1.450000000, -1.300000000, -0.880000000, -1.450000000, 2.848958333
-1.300000000, -1.840000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -11.810000000, -0.880000000, -1.000000000, -1.450000000, -2.240000000, -1.840000000, -1.840000000, 31.390625000
-1.000000000, -1.000000000, -1.300000000, -1.840000000, -2.170000000, -1.840000000, -16.200000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.440000000, -1.280000000, 0.208333333
-1.440000000, -1.000000000, -1.000000000, -1.300000000, -1.280000000, -1.300000000, -11.630000000, -1.440000000, -1.280000000, -1.450000000, -1.840000000, -2.240000000, -1.840000000, 39.864583333
-1.000000000, -1.280000000, -1.840000000, -2.240000000, -1.280000000, -0.580000000, -10.210000000, -1.280000000, -2.240000000, -1.280000000, -1.000000000, -1.450000000, -1.440000000, 109.609375000
-1.440000000, -2.170000000, -1.840000000, -1.840000000, -2.240000000, -1.450000000, -13.280000000, -0.880000000, -1.300000000, -1.280000000, -1.300000000, -2.170000000, -1.440000000, 12.083333333
-1.450000000, -1.000000000, -1.280000000, -1.440000000, -0.580000000, -1.280000000, -11.880000000, -1.280000000, -1.440000000, -0.580000000, -1.280000000, -1.440000000, -0.580000000, 37.401041667
-2.240000000, -1.280000000, -1.450000000, -1.300000000, -0.880000000, -1.000000000, -12.590000000, -1.450000000, -1.000000000, -0.880000000, -0.580000000, -1.280000000, -1.300000000, 26.140625000
-1.450000000, -1.440000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, -16.200000000, -1.440000000, -1.280000000, -1.000000000, -0.580000000, -1.440000000, -1.840000000, 0.979166667
-1.280000000, -1.000000000, -1.450000000, -1.300000000, -0.880000000, -1.000000000, -15.400000000, -1.000000000, -1.000000000, -1.300000000, -1.840000000, -2.170000000, -1.840000000, 6.322916667
-0.580000000, -0.880000000, -1.300000000, -1.280000000, -1.450000000, -1.440000000, -16.110000000, -1.840000000, -2.240000000, -2.170000000, -1.440000000, -1.000000000, -1.450000000, 2.192708333
-2.170000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -1.000000000, -14.580000000, -1.450000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, 6.052083333
-2.170000000, -1.300000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, -11.360000000, -1.840000000, -1.840000000, -1.840000000, -1.440000000, -1.450000000, -1.840000000, 28.989583333
-1.450000000, -1.840000000, -1.440000000, -1.000000000, -1.300000000, -1.280000000, -11.300000000, -1.450000000, -1.440000000, -1.000000000, -1.450000000, -1.440000000, -1.450000000, 27.130208333
-1.300000000, -1.000000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, -11.810000000, -1.440000000, -1.000000000, -0.580000000, -0.880000000, -1.450000000, -2.240000000, 18.119791667
-1.440000000, -1.000000000, -1.000000000, -0.580000000, -1.280000000, -2.240000000, -14.220000000, -2.170000000, -1.840000000, -1.300000000, -1.440000000, -1.280000000, -0.580000000, 7.208333333
-1.280000000, -1.000000000, -0.580000000, -1.440000000, -1.280000000, -1.300000000, -10.070000000, -0.880000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, -0.580000000, 74.145833333
-1.450000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -14.050000000, -1.300000000, -1.000000000, -1.440000000, -2.170000000, -2.240000000, -1.280000000, 18.786458333
-2.170000000, -1.840000000, -2.240000000, -1.450000000, -1.000000000, -0.880000000, -14.850000000, -0.580000000, -1.440000000, -1.280000000, -1.000000000, -1.000000000, -1.450000000, 3.640625000
-1.000000000, -1.440000000, -1.450000000, -1.280000000, -2.240000000, -2.170000000, -13.960000000, -1.450000000, -1.840000000, -2.240000000, -2.170000000, -1.300000000, -0.880000000, 6.286458333
-1.440000000, -2.170000000, -1.840000000, -2.240000000, -2.170000000, -1.440000000, -12.640000000, -1.000000000, -1.300000000, -1.280000000, -1.000000000, -1.300000000, -1.450000000, 26.927083333
-1.000000000, -1.300000000, -1.450000000, -1.000000000, -0.880000000, -1.000000000, -11.660000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, -0.880000000, 54.645833333
-2.170000000, -1.440000000, -1.300000000, -1.840000000, -1.280000000, -1.000000000, -12.950000000, -1.840000000, -1.440000000, -1.000000000, -1.450000000, -1.840000000, -1.440000000, 26.484375000
-1.440000000, -1.450000000, -1.280000000, -2.240000000, -1.840000000, -1.280000000, -14.710000000, -1.440000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -1.280000000, 4.739583333
-1.000000000, -1.280000000, -1.840000000, -2.240000000, -1.450000000, -1.000000000, -13.720000000, -2.240000000, -2.170000000, -1.300000000, -1.440000000, -1.450000000, -0.880000000, 11.671875000
-1.300000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -10.730000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.450000000, 60.010416667
-1.000000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -12.270000000, -1.300000000, -1.280000000, -1.450000000, -1.300000000, -1.280000000, -2.240000000, 47.088541667
-1.840000000, -1.280000000, -1.450000000, -1.440000000, -1.000000000, -1.300000000, -14.130000000, -0.880000000, -1.000000000, -1.300000000, -1.450000000, -1.440000000, -2.170000000, 6.182291667
-1.840000000, -1.300000000, -0.880000000, -1.450000000, -1.840000000, -1.840000000, -12.770000000, -1.450000000, -2.240000000, -1.280000000, -1.450000000, -1.840000000, -2.240000000, 13.765625000
-1.450000000, -2.240000000, -1.450000000, -1.000000000, -0.880000000, -0.580000000, -12.970000000, -2.240000000, -1.840000000, -1.840000000, -1.840000000, -1.840000000, -1.450000000, 25.869791667
-1.000000000, -1.450000000, -2.240000000, -1.280000000, -1.450000000, -1.840000000, -14.110000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.300000000, -2.170000000, 8.671875000
-1.440000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -12.200000000, -1.440000000, -1.450000000, -1.440000000, -1.000000000, -0.580000000, -0.880000000, 21.557291667
-1.000000000, -1.000000000, -1.450000000, -2.240000000, -2.170000000, -1.840000000, -9.930000000, -2.240000000, -2.170000000, -2.240000000, -1.280000000, -1.300000000, -1.450000000, 40.562500000
-2.240000000, -1.280000000, -0.580000000, -1.440000000, -1.450000000, -1.000000000, -15.990000000, -2.170000000, -1.300000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, 5.703125000
-1.000000000, -1.440000000, -1.280000000, -0.580000000, -1.440000000, -1.840000000, -10.210000000, -1.450000000, -1.440000000, -1.000000000, -1.450000000, -2.240000000, -1.280000000, 55.671875000
-1.000000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.450000000, -14.010000000, -1.840000000, -2.240000000, -1.280000000, -1.450000000, -1.300000000, -1.280000000, 3.614583333
-1.300000000, -1.280000000, -2.240000000, -2.170000000, -1.300000000, -0.880000000, -12.600000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, 37.057291667
-1.450000000, -1.440000000, -1.450000000, -1.280000000, -2.240000000, -2.170000000, -14.960000000, -1.840000000, -1.840000000, -2.170000000, -1.300000000, -1.440000000, -1.840000000, 7.286458333
-1.000000000, -1.000000000, -1.000000000, -1.300000000, -2.170000000, -2.240000000, -12.780000000, -1.440000000, -1.450000000, -1.840000000, -2.240000000, -1.840000000, -1.840000000, 8.119791667
-2.240000000, -1.840000000, -1.280000000, -1.300000000, -2.170000000, -2.240000000, -15.490000000, -1.840000000, -1.440000000, -1.450000000, -1.300000000, -1.440000000, -2.170000000, 1.729166667
-0.880000000, -1.300000000, -1.450000000, -0.880000000, -1.450000000, -1.840000000, -14.520000000, -2.170000000, -1.840000000, -2.240000000, -2.170000000, -1.840000000, -2.240000000, 5.177083333
-1.300000000, -1.000000000, -0.880000000, -0.580000000, -1.000000000, -0.880000000, -12.850000000, -2.240000000, -1.280000000, -0.580000000, -1.440000000, -1.450000000, -1.440000000, 18.515625000
-1.840000000, -2.240000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -11.770000000, -1.300000000, -2.170000000, -1.440000000, -1.300000000, -2.170000000, -1.440000000, 15.536458333
-1.440000000, -1.840000000, -1.840000000, -1.450000000, -1.440000000, -1.280000000, -11.480000000, -1.280000000, -1.840000000, -2.240000000, -1.280000000, -1.300000000, -1.450000000, 38.651041667
-0.580000000, -1.440000000, -2.170000000, -1.840000000, -2.240000000, -2.170000000, -13.830000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.280000000, -1.840000000, 5.500000000
-1.440000000, -1.000000000, -1.450000000, -2.240000000, -1.450000000, -1.440000000, -15.100000000, -0.580000000, -0.880000000, -1.300000000, -2.170000000, -1.300000000, -1.440000000, 4.531250000
-1.450000000, -0.880000000, -0.580000000, -1.280000000, -2.240000000, -2.170000000, -13.280000000, -2.240000000, -1.450000000, -1.280000000, -1.440000000, -1.000000000, -1.000000000, 8.671875000
-1.300000000, -1.280000000, -1.840000000, -2.240000000, -1.450000000, -1.440000000, -17.470000000, -1.450000000, -1.000000000, -0.880000000, -1.300000000, -1.840000000, -1.840000000, 2.588541667
-1.000000000, -1.000000000, -0.580000000, -0.880000000, -1.450000000, -1.840000000, -12.640000000, -1.840000000, -2.240000000, -1.450000000, -1.440000000, -1.280000000, -1.450000000, 23.015625000
-2.240000000, -1.840000000, -1.450000000, -0.880000000, -1.000000000, -1.450000000, -14.520000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, 5.703125000
-1.450000000, -1.000000000, -1.280000000, -1.440000000, -1.000000000, -1.000000000, -11.600000000, -1.000000000, -1.000000000, -1.000000000, -1.300000000, -1.280000000, -1.000000000, 81.416666667
-1.280000000, -0.580000000, -1.000000000, -0.880000000, -1.450000000, -2.240000000, -14.660000000, -2.240000000, -1.840000000, -1.280000000, -1.000000000, -1.450000000, -1.300000000, 4.583333333
-2.240000000, -1.840000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -11.800000000, -1.280000000, -1.300000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, 26.005208333
-1.450000000, -1.440000000, -1.300000000, -1.280000000, -0.580000000, -1.440000000, -12.200000000, -1.000000000, -1.300000000, -2.170000000, -1.840000000, -1.300000000, -1.440000000, 20.182291667
-1.300000000, -1.450000000, -1.000000000, -1.440000000, -1.450000000, -1.280000000, -13.740000000, -1.000000000, -1.300000000, -1.280000000, -1.300000000, -1.450000000, -1.440000000, 11.276041667
-1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.450000000, -1.440000000, -16.340000000, -2.240000000, -1.450000000, -1.000000000, -0.880000000, -0.580000000, -1.000000000, 1.468750000
-0.580000000, -0.880000000, -1.000000000, -1.300000000, -1.450000000, -1.440000000, -16.290000000, -0.880000000, -0.580000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, 2.713541667
-1.000000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.450000000, -14.010000000, -1.440000000, -1.300000000, -1.280000000, -1.300000000, -1.450000000, -1.440000000, 6.197916667
-1.280000000, -1.300000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, -12.700000000, -1.440000000, -1.840000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, 19.286458333
-1.280000000, -1.300000000, -1.280000000, -1.440000000, -0.580000000, -1.440000000, -14.300000000, -1.440000000, -1.450000000, -2.240000000, -1.840000000, -2.170000000, -1.300000000, 5.411458333
-2.240000000, -1.450000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -11.500000000, -1.440000000, -2.170000000, -1.840000000, -1.840000000, -1.840000000, -2.240000000, 34.760416667
-2.240000000, -1.450000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, -12.890000000, -1.840000000, -2.170000000, -1.840000000, -2.240000000, -1.280000000, -1.450000000, 11.125000000
-1.000000000, -0.580000000, -1.440000000, -2.170000000, -1.840000000, -2.240000000, -13.760000000, -2.240000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.280000000, 7.479166667
-1.450000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -1.440000000, -16.920000000, -1.280000000, -1.450000000, -1.300000000, -0.880000000, -1.450000000, -1.300000000, 1.229166667
-1.440000000, -1.300000000, -1.450000000, -1.440000000, -2.170000000, -2.240000000, -14.090000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, 3.557291667
-1.840000000, -1.840000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, -10.460000000, -1.000000000, -0.580000000, -1.000000000, -0.880000000, -1.450000000, -2.240000000, 93.864583333
-1.840000000, -1.840000000, -2.240000000, -2.170000000, -2.240000000, -1.450000000, -13.030000000, -1.000000000, -1.000000000, -1.300000000, -1.280000000, -1.300000000, -1.280000000, 14.552083333
-2.170000000, -2.240000000, -1.840000000, -1.280000000, -1.450000000, -1.840000000, -14.240000000, -1.440000000, -1.000000000, -1.300000000, -1.840000000, -2.170000000, -1.840000000, 3.828125000
-1.840000000, -1.840000000, -2.170000000, -2.240000000, -2.170000000, -2.240000000, -11.450000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -1.440000000, -1.280000000, 11.328125000
-1.000000000, -0.880000000, -0.580000000, -0.880000000, -0.580000000, -1.000000000, -9.580000000, -2.240000000, -1.280000000, -0.580000000, -0.880000000, -1.000000000, -1.450000000, 244.651041667
-1.840000000, -1.300000000, -1.280000000, -2.240000000, -1.450000000, -1.280000000, -12.310000000, -1.280000000, -1.300000000, -1.280000000, -1.000000000, -1.000000000, -0.580000000, 21.067708333
-1.000000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, -9.350000000, -1.000000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, -1.000000000, 399.395833333
-1.840000000, -1.840000000, -2.240000000, -1.840000000, -1.450000000, -0.880000000, -12.890000000, -2.240000000, -1.840000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, 16.687500000
-1.440000000, -0.580000000, -1.280000000, -1.440000000, -1.000000000, -0.580000000, -13.270000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, -2.170000000, -2.240000000, 21.098958333
